student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,semester,attendance_percentage,ca1_score,ca2_score,ca3_score,best_2_ca_average,mid_term_score,previous_semester_tgpa,academic_trend,academic_risk
STU2635,6,12.714285714285714,6,10,129.9,4,70.5,15.5,13.5,18.5,17.0,16.9,5.69,Improving,0.0
STU2636,2,11.75,7,7,136.1,6,81.8,8.8,11.2,21.6,16.4,6.1,8.36,Declining,1.0
STU2637,3,11.0,6,11,115.1,8,58.7,13.1,11.2,5.1,12.1,12.8,6.26,Declining,1.0
STU2638,0,0.0,0,0,143.6,3,69.1,12.5,12.2,11.8,12.4,17.5,3.91,Improving,0.0
STU2639,5,13.4,5,5,115.8,5,65.4,11.9,16.0,12.0,14.0,13.8,4.92,Stable,1.0
STU2640,17,12.578947368421051,17,21,149.0,2,81.9,23.0,22.4,24.1,23.6,12.7,7.55,Stable,0.0
STU2641,0,0.0,5,0,100.0,4,64.1,5.3,13.0,8.2,10.6,7.9,3.36,Stable,1.0
STU2642,6,12.0,6,8,133.4,1,75.0,7.6,9.2,8.3,8.8,10.5,,Declining,0.0
STU2643,3,12.333333333333334,6,6,122.8,4,52.8,7.9,2.2,13.5,10.7,8.6,4.16,Declining,1.0
STU2644,4,11.5,5,11,151.2,4,59.0,9.0,14.8,15.8,15.3,16.7,5.06,Stable,0.0
STU2645,5,12.8,6,7,137.0,5,87.9,17.4,10.7,18.6,18.0,19.4,7.78,Declining,0.0
STU2646,0,0.0,0,0,118.0,5,46.2,6.6,2.7,6.7,6.6,3.3,5.15,Declining,1.0
STU2647,7,13.285714285714286,7,8,126.4,3,87.6,27.4,26.2,25.0,26.8,21.8,6.61,Improving,0.0
STU2648,4,11.8,6,16,130.0,1,63.7,7.1,13.1,19.7,16.4,5.7,,Declining,1.0
STU2649,6,11.333333333333334,13,13,112.5,1,71.1,12.3,7.1,13.8,13.0,7.5,,Improving,0.0
STU2650,5,12.002,8,12,118.3,8,66.1,15.7,14.4,25.0,20.4,16.6,6.02,Declining,0.0
STU2651,5,13.976666666666668,7,10,121.4,7,62.0,7.7,7.8,13.4,10.6,2.8,4.44,Declining,1.0
STU2652,5,15.2,6,10,140.0,3,59.3,13.2,14.4,21.4,17.9,9.2,5.7,Declining,1.0
STU2653,6,13.142857142857142,6,7,109.0,2,77.2,17.5,21.3,19.2,20.2,20.1,8.53,Declining,0.0
STU2654,0,0.0,5,14,110.0,3,52.8,0.0,2.1,2.2,2.2,0.0,2.44,Stable,1.0
STU2655,7,13.867142857142856,8,11,119.8,5,76.6,16.0,19.4,13.6,17.7,17.7,5.91,Improving,1.0
STU2656,6,12.675,8,11,130.0,3,65.0,9.0,14.2,15.3,14.8,8.2,5.89,Declining,1.0
STU2657,0,0.0,0,0,167.3,1,51.2,8.5,14.6,7.9,11.6,11.2,,Improving,1.0
STU2658,6,12.0,6,6,111.9,3,67.3,17.3,19.0,22.6,20.8,13.1,3.64,Improving,0.0
STU2659,0,0.0,0,0,136.0,2,45.7,7.7,9.4,4.9,8.6,0.2,4.37,Declining,1.0
STU2660,6,11.0,6,7,124.0,3,80.8,15.9,13.0,14.1,15.0,17.0,6.21,Declining,0.0
STU2661,4,10.75,5,11,132.9,2,63.8,9.3,1.3,14.6,12.0,2.9,5.44,Declining,1.0
STU2662,5,14.2,6,7,154.0,5,69.1,16.0,14.7,23.3,19.6,13.4,6.06,Stable,0.0
STU2663,4,12.6,7,11,115.0,4,71.9,15.5,13.7,19.3,17.4,10.7,6.9,Stable,0.0
STU2664,0,0.0,5,5,96.0,2,51.3,5.9,7.4,12.0,9.7,7.4,2.75,Improving,1.0
STU2665,5,14.0,5,6,168.2,4,59.3,16.5,17.7,18.9,18.3,17.3,5.54,Improving,0.0
STU2666,2,10.0,6,16,140.0,4,58.4,14.2,7.2,14.6,14.4,12.1,7.07,Declining,1.0
STU2667,6,13.833333333333334,6,6,137.4,6,81.5,10.1,11.3,25.5,18.4,8.6,4.19,Improving,0.0
STU2668,2,11.0,5,8,150.0,8,69.1,10.4,19.3,23.8,21.6,13.6,5.5,Improving,1.0
STU2669,7,11.635714285714286,8,8,100.5,1,53.3,16.5,19.3,20.4,19.8,17.6,,Improving,0.0
STU2670,4,12.25,6,6,148.5,7,72.3,17.5,18.4,22.6,20.5,21.9,5.65,Stable,0.0
STU2671,4,12.5,5,9,123.3,5,67.3,16.2,16.0,22.2,19.2,16.1,4.84,Stable,0.0
STU2672,5,13.8,5,5,138.7,5,70.7,25.7,22.8,17.8,24.2,18.4,6.09,Improving,0.0
STU2673,3,12.0,6,8,117.2,3,55.9,14.4,7.0,14.0,14.2,10.9,6.18,Stable,0.0
STU2674,3,11.0,5,9,114.3,3,77.6,12.7,13.6,22.6,18.1,11.7,6.92,Declining,0.0
STU2675,4,13.75,6,7,125.3,1,52.5,9.5,1.0,17.4,13.4,0.0,,Stable,1.0
STU2676,6,10.666666666666666,6,6,97.0,8,60.5,19.3,17.1,16.9,18.2,9.4,4.74,Improving,0.0
STU2677,0,0.0,7,7,140.0,4,63.2,13.1,14.4,20.3,17.4,11.8,3.1,Improving,0.0
STU2678,5,13.833333333333334,5,6,124.0,3,87.9,24.2,21.0,22.6,23.4,20.3,7.27,Declining,0.0
STU2679,0,0.0,6,6,140.0,4,57.0,13.1,17.4,13.3,15.4,11.2,4.1,Stable,1.0
STU2680,5,15.8,5,5,127.0,1,68.1,12.4,21.0,21.3,21.2,19.3,,Stable,0.0
STU2681,12,12.52608695652174,14,26,110.0,2,91.7,13.7,16.0,22.4,19.2,11.2,4.88,Stable,1.0
STU2682,6,12.783333333333331,7,9,170.0,5,62.3,5.1,3.7,18.2,11.6,0.7,6.67,Declining,1.0
STU2683,0,0.0,5,5,120.0,4,60.5,11.4,23.0,18.7,20.8,11.6,4.35,Improving,0.0
STU2684,3,13.0,5,8,130.0,6,72.0,15.8,17.5,23.0,20.2,12.7,5.09,Stable,0.0
STU2685,0,0.0,6,8,130.0,5,44.1,4.4,3.3,4.2,4.3,2.8,3.17,Stable,0.0
STU2686,5,10.8,5,7,122.5,4,75.3,8.7,9.2,16.2,12.7,6.0,5.51,Declining,0.0
STU2687,5,11.0,5,7,115.7,6,56.6,9.0,12.6,17.9,15.2,1.8,4.6,Stable,1.0
STU2688,0,0.0,4,4,120.0,1,59.6,5.6,9.2,7.2,8.2,0.0,,Improving,1.0
STU2689,0,0.0,5,7,166.0,5,46.9,13.9,13.2,7.8,13.6,12.5,4.89,Stable,0.0
STU2690,2,12.0,6,10,132.8,5,64.5,10.7,11.7,8.1,11.2,5.8,4.01,Declining,0.0
STU2691,4,10.75,5,7,100.0,2,57.1,11.9,8.3,7.9,10.1,1.5,3.83,Declining,0.0
STU2692,5,11.6,5,8,121.8,2,75.6,11.2,13.8,12.1,13.0,13.7,3.49,Improving,1.0
STU2693,5,11.8,5,6,109.5,2,67.7,18.3,12.1,12.9,15.6,19.4,5.43,Stable,1.0
STU2694,6,16.0,6,7,138.3,2,85.6,19.7,20.8,25.0,22.9,18.2,7.25,Stable,0.0
STU2695,6,12.666666666666666,6,6,131.6,4,81.8,13.7,11.4,17.7,15.7,13.6,6.66,Declining,0.0
STU2696,4,14.4,7,12,125.3,1,74.4,23.5,24.2,27.7,26.0,22.6,,Improving,1.0
STU2697,0,0.0,6,6,101.5,5,61.6,10.6,8.9,4.0,9.8,0.0,4.7,Declining,0.0
STU2698,4,12.25,6,11,109.1,1,75.9,15.7,12.6,14.6,15.2,16.3,,Improving,0.0
STU2699,5,12.6,7,9,123.9,1,76.2,16.8,11.7,18.0,17.4,18.0,,Stable,1.0
STU2700,7,13.4,8,8,143.0,2,50.2,21.9,20.0,22.9,22.4,25.5,8.03,Declining,0.0
STU2701,0,0.0,0,0,126.3,2,49.3,0.7,4.9,13.5,9.2,1.3,4.17,Declining,1.0
STU2702,1,10.0,6,9,113.3,8,72.6,14.0,14.7,10.3,14.4,8.2,3.38,Stable,1.0
STU2703,0,0.0,5,5,119.9,2,46.2,5.2,4.6,13.3,9.2,9.5,3.55,Stable,1.0
STU2704,3,11.25,6,16,140.0,2,81.9,21.4,20.1,12.6,20.8,20.7,6.98,Stable,0.0
STU2705,0,0.0,5,10,108.0,2,60.4,5.7,5.1,11.5,8.6,7.8,4.79,Stable,0.0
STU2706,3,10.666666666666666,5,8,100.0,3,57.9,6.0,6.8,5.8,6.4,4.0,4.11,Declining,1.0
STU2707,4,11.75,5,7,132.4,4,53.3,13.1,12.7,18.8,16.0,13.3,6.3,Stable,1.0
STU2708,0,0.0,5,5,137.1,6,46.9,8.3,7.5,12.7,10.5,2.4,2.49,Declining,0.0
STU2709,6,12.666666666666666,6,6,138.1,3,92.2,15.6,12.9,22.2,18.9,13.6,6.27,Stable,0.0
STU2710,7,11.95,7,14,130.0,5,63.3,12.5,20.1,10.0,16.3,13.9,5.89,Stable,0.0
STU2711,5,14.0,6,7,109.7,4,63.2,12.0,9.9,13.8,12.9,19.3,6.28,Improving,0.0
STU2712,0,0.0,6,6,128.2,6,48.8,10.0,12.6,14.1,13.4,11.7,5.88,Declining,0.0
STU2713,2,11.5,5,11,117.8,4,77.7,19.9,17.7,20.1,20.0,8.6,5.82,Declining,0.0
STU2714,6,12.0,6,10,150.0,2,66.2,4.5,4.1,14.1,9.3,5.1,5.25,Declining,1.0
STU2715,6,16.428571428571427,6,7,160.0,5,72.0,30.0,24.3,13.8,27.2,25.7,6.48,Improving,0.0
STU2716,5,13.336000000000002,7,9,104.5,6,82.4,15.1,8.5,21.4,18.2,9.4,5.66,Stable,0.0
STU2717,0,0.0,7,7,112.8,3,59.3,7.6,5.8,14.3,11.0,1.5,2.72,Declining,0.0
STU2718,7,14.666666666666666,7,9,100.0,8,63.9,13.9,10.8,17.7,15.8,14.4,6.33,Declining,0.0
STU2719,7,14.115714285714288,8,8,132.5,7,66.9,19.1,22.6,22.9,22.8,15.9,4.89,Improving,0.0
STU2720,6,14.857142857142858,6,7,123.3,2,79.5,14.7,24.3,20.1,22.2,19.7,5.55,Improving,0.0
STU2721,6,13.833333333333334,6,7,128.9,6,73.6,12.0,11.2,23.9,18.0,7.6,6.27,Stable,1.0
STU2722,3,11.0,5,10,128.3,4,59.1,12.8,7.7,17.8,15.3,8.3,5.28,Declining,1.0
STU2723,4,11.75,6,11,100.0,4,44.1,13.7,14.7,11.8,14.2,15.8,4.06,Improving,0.0
STU2724,2,10.0,5,15,120.1,4,56.3,5.8,3.1,13.9,9.8,6.8,6.35,Declining,0.0
STU2725,6,12.415,8,15,160.0,7,60.7,17.4,15.3,18.1,17.8,15.2,7.22,Declining,1.0
STU2726,1,11.0,5,12,123.0,5,46.5,10.0,6.7,12.9,11.4,7.9,4.65,Stable,1.0
STU2727,5,14.428571428571429,6,14,150.0,4,61.3,11.1,10.6,7.9,10.8,11.0,6.52,Declining,0.0
STU2728,7,14.312857142857142,8,8,124.0,1,64.4,24.3,22.3,23.1,23.7,17.8,,Improving,1.0
STU2729,6,15.428571428571429,6,8,120.0,3,76.5,16.7,10.6,26.2,21.4,8.2,7.2,Declining,0.0
STU2730,4,12.0,5,9,120.4,7,79.3,6.2,5.2,16.3,11.2,7.9,5.2,Stable,0.0
STU2731,6,13.833333333333334,6,7,131.6,5,66.0,12.8,17.3,20.6,19.0,19.5,7.02,Stable,0.0
STU2732,6,12.166666666666666,6,6,104.2,1,62.2,7.6,6.2,11.6,9.6,9.0,,Stable,1.0
STU2733,7,14.014285714285714,8,8,122.0,7,84.1,20.0,20.6,23.0,21.8,20.1,7.49,Declining,0.0
STU2734,2,10.333333333333334,6,15,110.7,6,61.2,11.3,4.9,17.7,14.5,3.1,4.07,Stable,0.0
STU2735,5,13.2,6,7,121.7,4,74.3,15.9,20.0,22.1,21.0,19.6,7.21,Declining,1.0
STU2736,6,15.4,7,7,126.0,1,75.0,15.4,13.7,24.6,20.0,15.5,,Improving,0.0
STU2737,7,13.385714285714286,7,7,128.4,4,70.2,11.0,18.8,13.3,16.0,16.7,6.16,Stable,0.0
STU2738,6,10.857142857142858,6,13,134.9,1,94.2,16.8,16.7,14.1,16.8,19.0,,Improving,0.0
STU2739,5,11.333333333333334,5,11,143.9,3,88.7,20.1,18.2,20.9,20.5,24.1,9.23,Declining,1.0
STU2740,4,14.5,5,7,145.0,5,69.4,17.7,10.0,16.0,16.8,9.6,6.68,Declining,1.0
STU2741,6,14.166666666666666,6,6,132.0,7,73.4,20.7,28.5,13.8,24.6,17.0,6.71,Stable,0.0
STU2742,6,12.833333333333334,6,7,136.1,3,67.7,16.8,18.1,21.7,19.9,16.9,6.52,Declining,0.0
STU2743,6,13.333333333333334,6,7,138.9,7,73.9,19.0,20.4,20.2,20.3,14.2,6.38,Stable,0.0
STU2744,6,13.666666666666666,6,7,102.0,7,50.9,15.7,22.2,16.5,19.4,12.4,6.33,Declining,1.0
STU2745,6,10.833333333333334,6,6,123.0,1,63.1,21.7,21.0,21.8,21.8,23.8,,Improving,0.0
STU2746,6,13.428571428571429,6,7,137.5,2,80.7,21.8,27.2,16.1,24.5,18.7,6.95,Improving,0.0
STU2747,7,12.401428571428571,7,7,102.2,5,82.4,16.5,11.9,15.9,16.2,13.5,5.59,Improving,0.0
STU2748,0,0.0,6,8,105.3,6,56.5,3.7,7.9,5.4,6.6,0.0,3.6,Declining,1.0
STU2749,0,0.0,4,4,130.0,3,62.2,4.4,6.0,7.9,7.0,4.7,4.2,Declining,1.0
STU2750,4,11.5,5,9,122.5,5,74.9,6.2,6.0,8.0,7.1,11.3,5.68,Declining,0.0
STU2751,0,0.0,5,8,112.0,5,56.6,8.8,8.4,4.7,8.6,11.7,3.18,Declining,0.0
STU2752,6,14.142857142857142,6,8,110.0,5,65.3,15.4,12.5,14.6,15.0,16.8,6.03,Declining,0.0
STU2753,0,0.0,6,6,149.5,5,59.3,7.5,8.2,12.4,10.3,6.0,2.05,Declining,1.0
STU2754,10,13.8,10,12,141.0,1,85.8,17.8,13.3,21.0,19.4,19.0,,Improving,1.0
STU2755,10,13.6,10,10,130.0,1,78.5,22.5,15.1,26.6,24.6,19.3,,Improving,0.0
STU2756,15,11.733333333333333,16,23,130.0,1,70.2,9.4,5.4,14.5,12.0,6.2,,Stable,0.0
STU2757,1,10.0,5,8,104.0,8,80.4,7.3,5.4,12.7,10.0,7.9,4.12,Stable,1.0
STU2758,0,0.0,6,19,110.0,7,54.5,0.0,7.8,9.4,8.6,6.8,3.08,Stable,1.0
STU2759,0,0.0,6,6,120.0,6,57.8,6.4,7.5,8.4,8.0,1.2,3.29,Declining,1.0
STU2760,4,10.8,6,12,130.0,1,76.3,12.3,18.9,14.9,16.9,10.8,,Improving,0.0
STU2761,6,13.046666666666669,7,8,127.0,4,68.2,10.1,12.2,8.4,11.1,10.2,6.98,Declining,1.0
STU2762,8,11.0,9,13,100.0,2,54.7,11.3,11.7,9.9,11.5,5.7,5.47,Declining,1.0
STU2763,3,12.333333333333334,6,10,111.0,3,69.2,10.2,9.3,17.4,13.8,4.6,4.82,Declining,0.0
STU2764,10,11.8,11,16,130.0,2,76.1,12.2,12.9,24.5,18.7,11.1,6.41,Stable,1.0
STU2765,3,11.0,5,8,130.1,6,82.7,22.9,23.2,14.4,23.0,23.6,6.09,Improving,0.0
STU2766,8,13.11,8,8,127.5,1,77.4,14.5,16.3,9.2,15.4,17.9,,Improving,1.0
STU2767,7,14.414285714285716,8,8,130.0,5,61.6,8.1,4.9,17.3,12.7,7.9,5.45,Stable,0.0
STU2768,0,0.0,5,5,115.0,8,67.2,6.2,10.3,11.3,10.8,8.2,3.93,Declining,1.0
STU2769,5,12.333333333333334,5,8,126.8,5,76.4,15.8,15.8,12.4,15.8,22.6,6.26,Stable,0.0
STU2770,0,0.0,7,9,116.7,1,68.7,6.1,0.3,0.0,3.2,1.0,,Stable,1.0
STU2771,7,14.1,7,9,128.5,7,72.6,24.2,24.0,18.3,24.1,22.8,6.36,Stable,1.0
STU2772,8,13.045,8,8,127.5,5,76.9,17.1,11.3,16.7,16.9,11.5,7.53,Declining,0.0
STU2773,5,12.858,8,10,117.5,3,68.3,21.8,26.4,14.1,24.1,16.4,7.73,Declining,1.0
STU2774,8,14.2525,8,8,148.8,5,76.0,15.8,18.0,22.8,20.4,20.4,7.24,Declining,0.0
STU2775,5,14.06,7,9,120.2,7,62.0,16.2,22.1,14.4,19.2,16.2,5.79,Improving,0.0
STU2776,7,15.075714285714286,8,8,127.3,4,89.8,27.3,21.7,25.9,26.6,25.5,9.1,Stable,0.0
STU2777,0,0.0,0,0,136.1,4,61.6,12.4,18.5,23.1,20.8,12.2,3.08,Improving,0.0
STU2778,4,13.75,5,5,122.4,3,80.7,19.4,20.6,18.7,20.0,22.4,7.11,Declining,0.0
STU2779,17,13.15,17,28,130.0,1,80.2,19.3,15.9,21.4,20.4,13.3,,Improving,0.0
STU2780,5,12.333333333333334,6,9,121.7,6,62.3,12.1,11.8,14.0,13.0,15.3,7.24,Declining,0.0
STU2781,7,13.778571428571428,7,8,122.7,1,85.6,9.0,4.8,20.9,15.0,11.5,,Stable,1.0
STU2782,3,10.333333333333334,6,12,129.2,3,57.7,10.7,9.2,15.8,13.2,2.6,5.71,Declining,1.0
STU2783,3,11.333333333333334,6,11,105.0,3,78.0,18.0,13.0,11.8,15.5,12.1,4.21,Stable,1.0
STU2784,5,13.2,6,7,129.9,2,85.5,21.6,16.3,18.6,20.1,21.3,6.54,Improving,0.0
STU2785,6,13.571428571428571,6,8,136.3,3,85.9,16.8,20.7,16.8,18.8,23.5,5.59,Improving,0.0
STU2786,11,12.75,11,14,114.9,5,77.0,23.7,19.0,19.2,21.4,21.9,5.12,Improving,1.0
STU2787,3,13.0,6,11,102.0,2,63.4,11.5,12.3,23.4,17.8,9.7,6.63,Declining,1.0
STU2788,3,11.333333333333334,5,7,111.3,2,67.6,9.5,12.4,17.1,14.8,6.8,4.27,Improving,0.0
STU2789,0,0.0,6,12,130.9,7,56.4,2.6,4.4,6.1,5.2,5.0,2.69,Stable,0.0
STU2790,0,0.0,0,0,100.0,8,47.0,0.0,6.2,11.6,8.9,1.0,2.43,Stable,1.0
STU2791,2,12.5,5,7,112.9,3,85.3,19.0,20.6,20.6,20.6,16.7,7.4,Declining,0.0
STU2792,6,14.857142857142858,6,7,112.7,3,77.1,16.8,15.3,10.5,16.0,14.1,7.08,Declining,1.0
STU2793,8,12.0,9,13,143.0,1,62.2,17.2,17.4,25.4,21.4,19.0,,Improving,1.0
STU2794,0,0.0,0,0,155.1,1,72.4,4.3,5.1,7.1,6.1,10.8,,Improving,1.0
STU2795,0,0.0,5,5,127.6,3,60.1,7.9,12.0,0.6,10.0,12.6,5.49,Stable,0.0
STU2796,7,12.828571428571427,7,8,146.6,8,66.6,9.1,17.8,11.5,14.6,13.5,6.13,Stable,1.0
STU2797,0,0.0,7,0,141.0,5,50.9,9.3,3.6,14.9,12.1,2.4,3.46,Stable,0.0
STU2798,6,13.333333333333334,6,6,120.6,3,83.9,15.1,4.8,8.4,11.8,12.2,5.32,Declining,0.0
STU2799,14,13.072857142857144,14,20,110.0,8,93.5,14.0,14.5,25.7,20.1,20.2,6.34,Stable,0.0
STU2800,5,12.0,7,13,108.6,3,75.0,11.7,14.3,15.0,14.6,15.6,5.19,Improving,1.0
STU2801,6,15.5,6,6,134.9,2,85.8,15.7,22.6,23.0,22.8,18.5,5.72,Improving,0.0
STU2802,0,0.0,6,6,120.0,3,69.0,14.9,21.0,11.8,18.0,13.3,4.3,Improving,0.0
STU2803,6,14.714285714285714,6,7,141.3,2,83.1,14.7,17.9,22.9,20.4,17.1,4.74,Improving,0.0
STU2804,6,16.714285714285715,6,7,135.6,7,75.4,17.3,21.1,20.6,20.8,21.9,6.45,Stable,0.0
STU2805,6,10.857142857142858,6,9,121.5,3,70.6,7.4,13.2,13.4,13.3,10.6,4.26,Stable,0.0
STU2806,6,11.658333333333331,7,8,125.0,5,77.2,12.4,18.0,12.2,15.2,13.8,5.36,Declining,0.0
STU2807,5,11.6,6,8,119.1,3,69.0,18.9,11.5,21.0,20.0,11.9,6.14,Stable,0.0
STU2808,6,14.625,6,8,126.6,7,72.5,11.2,13.1,6.0,12.1,20.8,6.12,Declining,1.0
STU2809,6,12.166666666666666,6,6,116.7,5,84.1,15.0,15.4,21.6,18.5,10.9,6.48,Declining,1.0
STU2810,4,13.375,7,12,120.1,4,63.1,12.9,16.7,15.7,16.2,9.6,4.98,Stable,1.0
STU2811,6,12.5,6,6,124.9,1,65.7,11.5,12.6,17.5,15.0,12.0,,Stable,1.0
STU2812,5,12.56,7,8,114.0,7,72.4,17.1,21.9,5.5,19.5,16.6,6.3,Stable,0.0
STU2813,7,13.19,7,7,131.1,4,65.4,13.9,11.3,11.5,12.7,15.8,7.68,Declining,1.0
STU2814,3,11.0,6,11,129.3,2,54.2,11.8,15.0,12.4,13.7,16.2,5.27,Stable,0.0
STU2815,0,0.0,0,0,129.7,7,65.5,7.4,10.7,12.2,11.4,3.1,2.23,Improving,0.0
STU2816,5,11.6,6,11,120.8,1,63.0,13.7,9.2,10.4,12.0,7.8,,Stable,0.0
STU2817,6,14.266666666666666,7,7,135.0,2,68.2,16.0,8.8,27.2,21.6,8.2,6.09,Stable,0.0
STU2818,4,11.0,5,6,117.8,4,65.2,16.2,9.0,15.3,15.8,14.8,5.58,Stable,1.0
STU2819,9,12.666666666666666,10,11,130.0,3,87.8,20.1,22.9,16.7,21.5,21.4,6.04,Improving,0.0
STU2820,0,0.0,6,6,117.6,4,65.0,5.7,5.6,8.1,6.9,3.7,3.18,Declining,1.0
STU2821,7,12.771428571428572,8,11,130.8,2,64.3,7.9,5.4,8.5,8.2,7.6,5.43,Declining,1.0
STU2822,0,0.0,5,12,111.9,1,44.1,0.0,0.0,0.6,0.3,0.0,,Declining,1.0
STU2823,6,15.5,6,6,145.9,1,75.5,12.4,15.5,24.6,20.0,11.3,,Stable,0.0
STU2824,6,13.285714285714286,6,7,109.1,1,71.5,19.8,17.6,19.1,19.5,11.6,,Improving,1.0
STU2825,5,11.716666666666669,7,11,120.3,8,70.9,4.7,3.8,15.6,10.2,5.7,5.36,Stable,0.0
STU2826,6,11.333333333333334,6,8,113.5,4,69.3,18.5,13.3,22.5,20.5,14.8,4.69,Stable,0.0
STU2827,6,13.333333333333334,6,6,135.4,4,81.8,16.8,13.8,23.2,20.0,11.5,8.27,Declining,0.0
STU2828,4,12.333333333333334,5,13,130.2,3,84.4,23.9,23.3,17.8,23.6,23.1,5.81,Improving,1.0
STU2829,6,12.333333333333334,6,6,136.4,5,65.0,2.6,3.7,14.5,9.1,7.9,5.35,Declining,1.0
STU2830,0,0.0,0,0,126.9,1,68.6,10.3,8.3,7.8,9.3,4.9,,Improving,0.0
STU2831,5,12.6,5,8,119.8,2,57.6,18.5,17.2,14.3,17.8,14.6,5.5,Declining,1.0
STU2832,5,12.6,5,5,124.4,5,97.3,19.9,20.9,20.1,20.5,20.6,7.62,Stable,0.0
STU2833,6,14.333333333333334,6,10,120.0,4,73.6,16.6,16.3,19.2,17.9,15.7,5.78,Improving,0.0
STU2834,3,12.0,5,8,111.8,6,65.5,2.6,7.4,2.9,5.2,0.2,4.23,Declining,1.0
STU2835,6,14.857142857142858,6,7,130.0,7,80.9,12.3,11.7,13.8,13.0,10.4,6.32,Declining,1.0
STU2836,12,11.916666666666666,15,17,138.0,6,70.9,23.0,19.2,20.7,21.8,17.4,9.53,Declining,0.0
STU2837,0,0.0,5,5,114.6,2,56.0,4.8,2.7,5.0,4.9,2.7,4.24,Declining,1.0
STU2838,3,13.333333333333334,5,12,108.0,1,69.4,13.9,7.8,20.7,17.3,9.9,,Stable,1.0
STU2839,0,0.0,5,5,140.0,2,52.5,10.3,16.3,18.5,17.4,17.5,5.08,Improving,0.0
STU2840,6,17.0,6,6,134.7,6,80.7,12.9,16.5,14.3,15.4,13.7,6.96,Declining,0.0
STU2841,3,11.666666666666666,6,13,110.0,7,51.6,14.1,15.6,15.7,15.6,7.1,6.29,Declining,0.0
STU2842,19,12.210526315789474,19,24,104.8,7,96.4,18.9,18.5,29.6,24.2,18.3,5.78,Improving,1.0
STU2843,6,13.0,6,8,126.5,2,81.0,18.0,17.1,18.7,18.4,22.8,6.71,Improving,0.0
STU2844,0,0.0,5,0,118.1,6,62.7,4.4,1.9,6.1,5.2,2.4,4.32,Declining,0.0
STU2845,2,10.5,5,9,119.9,4,48.0,4.1,5.4,15.0,10.2,3.4,5.84,Declining,1.0
STU2846,6,13.571428571428571,6,7,160.0,6,64.1,13.4,13.3,15.6,14.5,11.6,5.02,Stable,1.0
STU2847,1,14.0,3,7,100.5,4,77.7,14.4,25.7,22.3,24.0,19.8,4.2,Improving,0.0
STU2848,0,0.0,5,5,110.0,1,89.4,5.7,5.6,4.1,5.6,3.4,,Improving,1.0
STU2849,13,12.461538461538462,15,20,100.0,1,86.5,18.0,19.1,18.1,18.6,11.7,,Stable,1.0
STU2850,4,14.4,6,8,140.0,8,86.3,22.3,27.0,26.3,26.6,19.9,7.39,Stable,0.0
STU2851,0,0.0,6,6,109.0,3,57.4,3.5,11.9,8.0,10.0,6.2,2.44,Improving,1.0
STU2852,6,14.333333333333334,6,6,120.9,3,70.4,19.4,10.8,20.8,20.1,16.6,8.8,Declining,0.0
STU2853,11,11.909090909090908,13,21,125.8,3,87.6,17.5,15.0,12.0,16.2,13.6,7.43,Stable,0.0
STU2854,6,13.714285714285714,6,8,161.2,3,66.6,22.2,22.4,20.2,22.3,19.3,6.95,Stable,1.0
STU2855,0,0.0,7,0,122.0,8,41.1,5.2,6.5,10.8,8.6,4.9,3.01,Improving,1.0
STU2856,5,13.46,7,10,127.9,1,66.3,16.6,12.4,16.3,16.5,11.3,,Stable,1.0
STU2857,6,15.0,6,6,135.8,1,83.1,10.7,12.1,20.7,16.4,11.1,,Stable,0.0
STU2858,0,0.0,0,0,149.7,6,56.9,11.8,11.0,12.0,11.9,11.4,5.71,Declining,1.0
STU2859,5,13.4,6,7,137.3,4,72.1,12.0,18.2,16.4,17.3,9.8,4.96,Stable,0.0
STU2860,5,13.0,6,9,106.0,1,65.6,12.3,7.6,20.0,16.2,10.4,,Improving,1.0
STU2861,4,11.25,6,13,110.0,1,51.4,19.4,15.5,12.9,17.4,10.8,,Improving,1.0
STU2862,5,12.6,5,5,146.4,2,68.9,20.7,14.8,18.6,19.6,12.5,7.11,Declining,1.0
STU2863,6,12.666666666666666,6,8,121.0,2,62.2,19.9,15.0,16.0,18.0,13.1,5.16,Stable,0.0
STU2864,21,12.333333333333334,21,23,125.2,1,78.7,24.6,24.1,28.7,26.6,28.6,,Stable,0.0
STU2865,5,12.0,6,11,119.6,2,60.7,16.2,17.8,19.2,18.5,8.7,4.81,Declining,1.0
STU2866,5,16.4,5,5,142.8,5,61.4,15.3,13.0,10.4,14.2,11.6,7.03,Declining,0.0
STU2867,0,0.0,1,1,123.5,7,61.8,8.2,12.4,14.0,13.2,8.7,3.13,Stable,1.0
STU2868,6,12.75,6,10,100.0,7,80.9,25.8,29.3,23.1,27.6,28.8,7.68,Stable,0.0
STU2869,4,14.5,5,14,140.0,3,61.9,15.3,15.4,21.0,18.2,21.7,7.63,Stable,0.0
STU2870,5,14.8,5,5,150.3,2,74.6,18.8,17.9,30.0,24.4,15.7,6.46,Stable,0.0
STU2871,17,10.36842105263158,17,22,128.2,8,85.0,9.7,6.2,11.7,10.7,10.0,6.07,Declining,1.0
STU2872,0,0.0,7,0,114.3,6,43.2,7.7,6.6,1.7,7.2,5.3,3.44,Declining,1.0
STU2873,6,10.666666666666666,10,15,117.3,4,68.1,8.8,4.1,12.9,10.9,6.0,5.49,Declining,0.0
