student_id,Curricular units 1st sem (approved),Curricular units 1st sem (grade),Curricular units 1st sem (enrolled),Curricular units 1st sem (evaluations),Admission grade,attendance_percentage,ct1_score,ct2_score,assignment_average,quiz_average,lms_login_frequency,lms_resource_access,late_submission_count,academic_trend,academic_risk
STU2677,0,0.0,7,7,140.0,63.2,46.8,28.8,47.0,52.1,2.7,37.9,6,Declining,1.0
STU2678,5,13.833333333333334,5,6,124.0,64.2,59.1,47.0,57.8,56.8,2.8,55.6,3,Stable,0.0
STU2679,0,0.0,6,6,140.0,59.2,47.2,40.1,55.9,52.0,0.9,26.4,4,Declining,
STU2680,5,15.8,5,5,127.0,65.6,58.5,50.7,43.8,27.6,2.1,35.3,5,Stable,0.0
STU2681,12,12.52608695652174,14,26,110.0,77.9,65.3,78.8,65.7,77.9,4.8,48.8,2,Stable,0.0
STU2682,6,12.783333333333331,7,9,170.0,65.7,53.7,65.8,68.5,38.0,4.8,68.5,1,Improving,1.0
STU2683,0,0.0,5,5,120.0,59.5,30.5,49.1,35.6,47.9,1.8,6.8,5,Declining,1.0
STU2684,3,13.0,5,8,130.0,58.7,60.3,49.6,48.6,14.4,3.2,76.2,5,Declining,0.0
STU2685,0,0.0,6,8,130.0,49.4,33.0,50.2,54.9,39.9,4.0,21.5,6,Declining,1.0
STU2686,5,10.8,5,7,122.5,49.5,50.8,64.7,49.2,62.8,1.7,22.7,3,Declining,
STU2687,5,11.0,5,7,115.7,67.6,54.0,71.7,67.3,41.5,5.8,41.3,6,Stable,
STU2688,0,0.0,4,4,120.0,50.2,41.1,32.1,25.7,39.0,0.4,0.0,6,Declining,1.0
STU2689,0,0.0,5,7,166.0,73.3,23.9,39.2,57.1,50.1,2.0,5.8,8,Declining,
STU2690,2,12.0,6,10,132.8,60.1,50.7,42.2,64.3,59.2,3.9,49.1,4,Stable,1.0
STU2691,4,10.75,5,7,100.0,74.0,36.2,83.2,42.4,31.9,4.7,24.5,5,Declining,1.0
STU2692,5,11.6,5,8,121.8,74.3,52.3,50.8,50.4,64.2,1.8,27.6,3,Declining,0.0
STU2693,5,11.8,5,6,109.5,63.1,59.4,68.4,41.0,72.6,3.9,50.9,0,Improving,0.0
STU2694,6,16.0,6,7,138.3,62.2,76.2,59.5,52.5,70.9,3.4,57.2,4,Stable,0.0
STU2695,6,12.666666666666666,6,6,131.6,65.0,58.6,65.2,39.2,38.8,5.0,59.7,2,Declining,0.0
STU2696,4,14.4,7,12,125.3,75.6,62.6,55.1,37.6,41.1,3.2,56.5,5,Stable,
STU2697,0,0.0,6,6,101.5,73.9,22.8,50.0,28.3,39.8,0.0,30.3,7,Declining,1.0
STU2698,4,12.25,6,11,109.1,55.3,56.8,56.6,64.0,59.3,4.1,59.0,5,Stable,
STU2699,5,12.6,7,9,123.9,65.9,37.8,74.7,35.8,63.6,3.8,65.2,3,Stable,1.0
STU2700,7,13.4,8,8,143.0,62.5,67.9,60.1,70.1,45.7,6.2,55.5,4,Declining,0.0
STU2701,0,0.0,0,0,126.3,52.1,22.2,29.3,49.1,37.1,3.2,37.6,7,Declining,1.0
STU2702,1,10.0,6,9,113.3,75.7,33.8,54.8,62.6,38.0,2.1,4.8,5,Declining,1.0
STU2703,0,0.0,5,5,119.9,49.3,44.8,38.9,44.1,26.6,3.2,24.4,5,Declining,1.0
STU2704,3,11.25,6,16,140.0,51.7,69.5,40.5,69.3,56.3,3.7,70.7,2,Declining,1.0
STU2705,0,0.0,5,10,108.0,57.6,49.2,44.1,27.0,38.5,3.0,23.5,6,Declining,
STU2706,3,10.666666666666666,5,8,100.0,66.5,43.4,43.3,65.0,55.3,2.5,54.4,5,Declining,1.0
STU2707,4,11.75,5,7,132.4,61.2,37.4,49.5,83.1,44.5,3.1,52.6,5,Declining,0.0
STU2708,0,0.0,5,5,137.1,50.0,30.6,39.2,38.0,46.7,2.9,21.5,6,Declining,1.0
STU2709,6,12.666666666666666,6,6,138.1,67.4,53.2,30.3,54.3,40.0,4.7,59.0,4,Stable,0.0
STU2710,7,11.95,7,14,130.0,56.3,52.2,51.0,46.9,49.5,1.5,47.3,4,Stable,
STU2711,5,14.0,6,7,109.7,69.7,39.7,66.1,55.8,40.6,4.6,45.3,4,Stable,0.0
STU2712,0,0.0,6,6,128.2,52.8,51.3,36.6,42.7,42.3,1.1,23.6,10,Declining,1.0
STU2713,2,11.5,5,11,117.8,74.7,63.7,28.2,27.9,71.9,3.7,34.2,4,Stable,1.0
STU2714,6,12.0,6,10,150.0,68.7,74.3,53.7,61.0,58.0,1.9,37.2,4,Stable,0.0
STU2715,6,16.428571428571427,6,7,160.0,67.1,35.0,63.7,68.8,55.4,5.3,49.2,5,Improving,1.0
STU2716,5,13.336000000000002,7,9,104.5,64.4,42.1,51.2,46.1,51.3,4.7,53.4,5,Stable,0.0
STU2717,0,0.0,7,7,112.8,40.2,39.1,35.9,36.7,32.0,1.1,25.7,6,Declining,
STU2718,7,14.666666666666666,7,9,100.0,67.1,54.7,52.3,65.9,69.6,4.7,49.5,3,Declining,0.0
STU2719,7,14.115714285714288,8,8,132.5,66.1,48.6,64.5,47.6,60.7,4.1,93.8,2,Stable,0.0
STU2720,6,14.857142857142858,6,7,123.3,67.8,43.4,46.8,64.0,35.3,4.8,65.7,4,Stable,0.0
STU2721,6,13.833333333333334,6,7,128.9,65.3,40.8,62.3,58.7,67.7,2.3,28.9,4,Stable,0.0
STU2722,3,11.0,5,10,128.3,75.3,72.6,48.1,75.1,39.9,2.0,51.5,4,Declining,
STU2723,4,11.75,6,11,100.0,62.8,32.8,68.0,52.0,44.1,2.8,54.2,6,Stable,
STU2724,2,10.0,5,15,120.1,56.5,28.6,44.5,45.6,54.3,3.3,99.1,6,Declining,1.0
STU2725,6,12.415,8,15,160.0,53.6,38.5,42.5,58.3,47.4,5.9,58.8,6,Declining,0.0
STU2726,1,11.0,5,12,123.0,59.3,49.2,57.3,51.7,76.0,3.5,77.4,3,Declining,
STU2727,5,14.428571428571429,6,14,150.0,58.9,50.2,62.4,72.7,52.4,5.2,48.6,6,Stable,0.0
STU2728,7,14.312857142857142,8,8,124.0,57.4,59.2,62.1,72.9,63.5,3.1,43.9,1,Declining,0.0
STU2729,6,15.428571428571429,6,8,120.0,65.4,45.8,67.4,49.8,37.4,3.5,38.3,4,Stable,
STU2730,4,12.0,5,9,120.4,74.0,50.9,40.8,51.3,44.4,2.8,63.0,6,Declining,0.0
STU2731,6,13.833333333333334,6,7,131.6,74.3,53.8,46.3,48.9,53.0,3.7,40.0,2,Stable,0.0
STU2732,6,12.166666666666666,6,6,104.2,55.6,70.1,70.1,45.7,65.1,4.6,41.9,2,Declining,0.0
STU2733,7,14.014285714285714,8,8,122.0,67.9,75.3,62.2,24.2,42.8,3.7,63.0,4,Stable,
STU2734,2,10.333333333333334,6,15,110.7,66.8,45.8,45.1,68.1,64.2,3.0,41.9,7,Stable,
STU2735,5,13.2,6,7,121.7,70.6,61.7,33.2,47.9,54.8,4.5,54.1,7,Declining,0.0
STU2736,6,15.4,7,7,126.0,80.6,56.0,42.2,52.5,59.7,3.5,36.6,6,Declining,0.0
STU2737,7,13.385714285714286,7,7,128.4,57.8,62.5,44.8,83.9,46.1,3.1,18.6,2,Declining,0.0
STU2738,6,10.857142857142858,6,13,134.9,58.7,55.8,47.5,48.0,41.5,3.4,70.9,4,Declining,1.0
STU2739,5,11.333333333333334,5,11,143.9,60.0,59.3,57.1,51.9,26.3,5.9,68.0,8,Declining,0.0
STU2740,4,14.5,5,7,145.0,69.0,61.8,38.2,57.4,57.1,4.9,48.4,6,Stable,0.0
STU2741,6,14.166666666666666,6,6,132.0,45.2,58.0,49.6,59.3,62.2,6.3,55.5,2,Declining,0.0
STU2742,6,12.833333333333334,6,7,136.1,64.5,53.6,39.8,48.9,49.5,2.3,38.5,5,Stable,0.0
STU2743,6,13.333333333333334,6,7,138.9,52.3,64.9,50.3,66.7,35.2,4.4,49.2,3,Declining,0.0
STU2744,6,13.666666666666666,6,7,102.0,66.7,51.0,84.3,57.3,47.8,3.5,89.9,4,Improving,0.0
STU2745,6,10.833333333333334,6,6,123.0,81.6,43.2,67.4,54.6,56.6,3.3,77.1,5,Declining,1.0
STU2746,6,13.428571428571429,6,7,137.5,73.8,33.8,62.3,48.8,56.5,2.1,57.5,4,Stable,0.0
STU2747,7,12.401428571428571,7,7,102.2,56.8,57.6,49.2,54.2,62.4,5.5,24.7,3,Declining,
STU2748,0,0.0,6,8,105.3,52.5,44.5,26.3,50.8,19.7,0.2,39.4,7,Declining,1.0
STU2749,0,0.0,4,4,130.0,48.3,14.9,37.6,50.3,33.7,3.1,26.8,7,Declining,1.0
STU2750,4,11.5,5,9,122.5,75.0,42.0,33.8,48.5,50.2,3.1,43.0,5,Declining,1.0
STU2751,0,0.0,5,8,112.0,40.0,45.2,47.0,33.3,46.7,1.0,31.5,9,Declining,1.0
STU2752,6,14.142857142857142,6,8,110.0,63.6,51.5,53.8,65.0,47.7,2.9,83.2,4,Improving,0.0
STU2753,0,0.0,6,6,149.5,50.0,36.6,38.6,43.8,45.3,2.2,33.4,6,Declining,1.0
STU2754,10,13.8,10,12,141.0,60.3,67.9,40.0,68.3,47.1,4.0,74.3,3,Stable,0.0
STU2755,10,13.6,10,10,130.0,82.6,55.2,60.1,49.4,60.7,4.4,65.1,2,Declining,1.0
STU2756,15,11.733333333333333,16,23,130.0,60.0,65.8,61.4,63.1,59.0,2.5,70.9,1,Stable,0.0
STU2757,1,10.0,5,8,104.0,52.4,32.4,36.9,58.0,43.5,0.7,53.9,6,Declining,1.0
STU2758,0,0.0,6,19,110.0,69.7,42.1,43.5,35.4,69.6,0.1,27.6,5,Declining,1.0
STU2759,0,0.0,6,6,120.0,54.8,19.8,34.1,59.7,34.8,3.1,10.9,10,Declining,
STU2760,4,10.8,6,12,130.0,63.1,33.7,55.8,69.0,46.2,5.3,73.0,3,Stable,
STU2761,6,13.046666666666669,7,8,127.0,61.5,46.2,62.7,53.3,37.0,3.6,30.2,3,Stable,1.0
STU2762,8,11.0,9,13,100.0,67.0,59.6,43.0,54.1,66.7,4.9,58.5,4,Stable,
STU2763,3,12.333333333333334,6,10,111.0,61.2,50.0,53.7,56.0,44.9,4.0,76.5,3,Declining,
STU2764,10,11.8,11,16,130.0,63.1,46.4,60.0,60.3,57.1,5.7,63.1,1,Stable,0.0
STU2765,3,11.0,5,8,130.1,52.4,58.5,65.9,63.7,40.0,4.9,56.4,6,Declining,
STU2766,8,13.11,8,8,127.5,68.0,57.9,67.2,48.1,60.8,2.6,64.5,1,Stable,0.0
STU2767,7,14.414285714285716,8,8,130.0,63.1,66.8,53.1,48.4,67.2,4.4,73.3,4,Improving,0.0
STU2768,0,0.0,5,5,115.0,51.7,25.1,33.6,43.4,54.4,3.1,51.4,6,Declining,1.0
STU2769,5,12.333333333333334,5,8,126.8,70.8,68.0,55.6,59.0,51.4,4.8,29.7,6,Declining,0.0
STU2770,0,0.0,7,9,116.7,51.9,55.3,25.9,40.8,32.1,3.1,51.6,7,Declining,1.0
STU2771,7,14.1,7,9,128.5,66.9,65.1,45.5,66.0,48.0,4.1,54.7,8,Stable,0.0
STU2772,8,13.045,8,8,127.5,81.1,59.9,51.4,70.6,56.0,4.9,44.0,3,Declining,0.0
STU2773,5,12.858,8,10,117.5,69.1,57.5,26.0,62.2,56.5,2.1,36.0,2,Improving,
STU2774,8,14.2525,8,8,148.8,64.0,59.0,46.1,61.5,63.2,2.6,60.6,8,Stable,0.0
STU2775,5,14.06,7,9,120.2,57.8,35.9,51.4,53.3,44.1,5.7,44.9,4,Declining,
STU2776,7,15.075714285714286,8,8,127.3,67.2,47.7,90.9,58.4,58.1,5.5,57.6,2,Stable,0.0
STU2777,0,0.0,0,0,136.1,61.3,33.8,30.3,26.3,25.8,3.9,30.0,4,Declining,
STU2778,4,13.75,5,5,122.4,60.7,38.3,61.6,42.0,51.1,3.6,55.3,4,Declining,
STU2779,17,13.15,17,28,130.0,74.6,82.1,65.5,79.2,82.6,4.1,81.8,2,Improving,0.0
STU2780,5,12.333333333333334,6,9,121.7,60.7,57.0,59.2,71.7,50.2,3.5,69.0,3,Declining,0.0
STU2781,7,13.778571428571428,7,8,122.7,64.2,75.1,43.8,43.0,44.9,6.4,72.4,1,Stable,0.0
STU2782,3,10.333333333333334,6,12,129.2,53.5,57.5,32.5,57.0,54.4,2.4,70.1,4,Declining,1.0
STU2783,3,11.333333333333334,6,11,105.0,65.8,31.9,68.2,36.9,61.5,3.3,44.4,5,Declining,
STU2784,5,13.2,6,7,129.9,66.6,67.1,38.4,71.0,44.1,5.3,40.9,3,Stable,
STU2785,6,13.571428571428571,6,8,136.3,78.1,47.3,73.5,55.6,38.3,4.1,52.4,3,Stable,0.0
STU2786,11,12.75,11,14,114.9,70.2,73.6,55.8,85.0,49.0,4.0,52.3,3,Improving,0.0
STU2787,3,13.0,6,11,102.0,58.8,68.2,43.2,47.1,46.8,4.6,30.4,4,Stable,1.0
STU2788,3,11.333333333333334,5,7,111.3,74.8,64.3,44.9,46.5,68.4,2.9,43.6,7,Declining,
STU2789,0,0.0,6,12,130.9,58.6,49.7,59.0,45.6,22.8,2.8,42.7,6,Declining,1.0
STU2790,0,0.0,0,0,100.0,56.0,40.2,29.6,49.0,17.7,0.0,48.2,4,Declining,1.0
STU2791,2,12.5,5,7,112.9,63.2,48.1,46.6,59.9,53.6,1.4,46.2,4,Declining,1.0
STU2792,6,14.857142857142858,6,7,112.7,68.1,76.3,68.3,66.3,46.9,3.8,71.1,4,Declining,0.0
STU2793,8,12.0,9,13,143.0,60.1,57.2,62.6,54.5,43.7,5.7,55.3,2,Stable,0.0
STU2794,0,0.0,0,0,155.1,53.8,30.4,62.9,49.9,45.8,1.8,0.0,5,Declining,0.0
STU2795,0,0.0,5,5,127.6,53.2,41.1,52.7,62.9,39.8,2.0,10.6,5,Declining,
STU2796,7,12.828571428571427,7,8,146.6,69.3,66.7,47.6,64.0,66.8,4.3,60.1,4,Declining,0.0
STU2797,0,0.0,7,0,141.0,63.4,48.3,53.6,31.8,46.8,1.5,2.8,5,Declining,1.0
STU2798,6,13.333333333333334,6,6,120.6,73.6,39.2,32.2,59.6,39.6,2.0,32.9,2,Stable,0.0
STU2799,14,13.072857142857144,14,20,110.0,75.9,74.0,73.3,43.6,42.1,5.7,41.8,2,Stable,0.0
STU2800,5,12.0,7,13,108.6,51.5,59.6,46.4,61.5,66.6,4.1,48.6,4,Declining,1.0
STU2801,6,15.5,6,6,134.9,63.6,49.9,64.2,40.2,54.3,4.5,58.9,5,Stable,0.0
STU2802,0,0.0,6,6,120.0,40.5,26.0,62.5,48.0,75.0,0.8,5.6,4,Declining,1.0
STU2803,6,14.714285714285714,6,7,141.3,75.4,70.7,36.5,56.1,66.9,5.9,66.0,3,Stable,0.0
STU2804,6,16.714285714285715,6,7,135.6,66.9,73.5,69.3,68.0,73.3,3.7,57.1,2,Stable,0.0
STU2805,6,10.857142857142858,6,9,121.5,63.7,69.4,63.7,54.4,41.2,5.5,31.0,2,Declining,0.0
STU2806,6,11.658333333333331,7,8,125.0,59.7,35.4,62.0,68.5,52.0,1.3,52.1,0,Declining,0.0
STU2807,5,11.6,6,8,119.1,74.7,47.7,41.4,59.2,61.9,3.2,38.9,5,Declining,0.0
STU2808,6,14.625,6,8,126.6,67.6,54.3,55.5,67.5,54.3,5.9,43.2,4,Declining,
STU2809,6,12.166666666666666,6,6,116.7,64.3,69.3,42.7,50.6,53.8,3.6,32.6,5,Declining,0.0
STU2810,4,13.375,7,12,120.1,66.4,61.1,59.6,50.2,56.2,0.9,51.6,5,Stable,
STU2811,6,12.5,6,6,124.9,67.1,48.8,38.9,40.7,44.7,2.7,48.2,3,Declining,0.0
STU2812,5,12.56,7,8,114.0,64.0,53.0,48.8,42.9,42.3,4.1,47.4,3,Stable,1.0
STU2813,7,13.19,7,7,131.1,76.6,61.7,63.7,57.1,52.7,5.7,52.2,6,Declining,0.0
STU2814,3,11.0,6,11,129.3,73.4,57.4,42.6,52.6,45.6,3.1,51.4,5,Stable,0.0
STU2815,0,0.0,0,0,129.7,55.2,55.2,33.2,44.0,27.5,3.3,27.0,6,Declining,0.0
STU2816,5,11.6,6,11,120.8,58.6,68.1,42.8,47.0,51.1,4.2,21.0,3,Stable,0.0
STU2817,6,14.266666666666666,7,7,135.0,69.1,68.1,59.2,57.8,39.3,3.5,53.4,4,Stable,0.0
STU2818,4,11.0,5,6,117.8,58.7,39.4,49.9,65.5,59.8,4.4,33.5,5,Declining,
STU2819,9,12.666666666666666,10,11,130.0,79.2,46.6,49.2,62.1,63.7,5.4,73.5,3,Stable,0.0
STU2820,0,0.0,6,6,117.6,67.6,24.0,31.3,41.2,47.0,1.8,37.6,6,Declining,
STU2821,7,12.771428571428572,8,11,130.8,72.4,58.4,58.3,59.2,45.1,3.2,69.3,5,Stable,0.0
STU2822,0,0.0,5,12,111.9,46.4,31.2,27.1,54.0,28.1,0.3,24.2,6,Declining,1.0
STU2823,6,15.5,6,6,145.9,63.4,61.2,56.5,58.7,71.6,4.6,68.7,5,Stable,0.0
STU2824,6,13.285714285714286,6,7,109.1,64.4,61.2,55.7,50.2,51.8,3.2,36.3,5,Stable,
STU2825,5,11.716666666666669,7,11,120.3,58.2,53.7,55.6,48.9,59.5,4.4,50.7,6,Stable,
STU2826,6,11.333333333333334,6,8,113.5,62.6,61.7,47.5,48.6,39.0,4.1,37.4,3,Stable,1.0
STU2827,6,13.333333333333334,6,6,135.4,67.8,44.8,62.5,49.6,50.6,4.3,61.9,5,Declining,0.0
STU2828,4,12.333333333333334,5,13,130.2,69.1,33.3,65.2,61.9,67.0,3.5,76.7,5,Stable,0.0
STU2829,6,12.333333333333334,6,6,136.4,75.7,43.3,62.2,71.6,54.9,2.3,57.1,5,Declining,
STU2830,0,0.0,0,0,126.9,54.3,45.4,40.5,35.9,35.0,2.6,7.6,6,Declining,1.0
STU2831,5,12.6,5,8,119.8,62.7,73.5,36.9,45.2,59.8,4.8,41.2,5,Stable,0.0
STU2832,5,12.6,5,5,124.4,54.5,68.7,73.7,41.2,56.3,6.5,96.7,3,Stable,
STU2833,6,14.333333333333334,6,10,120.0,69.7,51.6,57.4,73.8,80.4,3.4,67.2,5,Declining,
STU2834,3,12.0,5,8,111.8,60.0,60.7,55.6,61.9,51.4,2.3,36.8,6,Stable,
STU2835,6,14.857142857142858,6,7,130.0,65.2,37.4,48.2,49.8,63.2,2.7,68.6,6,Stable,0.0
STU2836,12,11.916666666666666,15,17,138.0,65.2,76.9,58.3,61.7,57.7,4.5,62.3,3,Stable,0.0
STU2837,0,0.0,5,5,114.6,50.7,42.5,52.9,54.7,26.8,3.0,70.4,9,Declining,1.0
STU2838,3,13.333333333333334,5,12,108.0,70.5,60.5,62.9,53.2,57.5,4.8,51.7,4,Declining,
STU2839,0,0.0,5,5,140.0,54.5,13.3,35.0,49.3,21.1,4.0,27.2,7,Declining,1.0
STU2840,6,17.0,6,6,134.7,80.5,61.3,76.6,56.5,68.8,4.7,56.0,4,Improving,0.0
STU2841,3,11.666666666666666,6,13,110.0,55.0,71.9,40.2,49.7,35.5,2.1,43.2,6,Declining,
STU2842,19,12.210526315789474,19,24,104.8,84.6,69.3,48.1,40.4,55.6,5.6,59.6,3,Stable,0.0
STU2843,6,13.0,6,8,126.5,62.0,51.7,32.1,51.3,42.5,1.4,36.1,3,Stable,0.0
STU2844,0,0.0,5,0,118.1,54.0,32.5,47.5,34.6,45.5,1.6,22.8,8,Declining,1.0
STU2845,2,10.5,5,9,119.9,66.3,38.8,41.5,55.7,35.6,2.8,57.3,4,Declining,
STU2846,6,13.571428571428571,6,7,160.0,74.4,54.2,53.9,58.1,60.5,4.5,49.6,5,Declining,0.0
STU2847,1,14.0,3,7,100.5,72.1,34.6,64.7,54.1,42.6,4.0,39.5,2,Declining,1.0
STU2848,0,0.0,5,5,110.0,63.3,41.7,42.7,50.2,37.3,1.2,11.1,7,Declining,1.0
STU2849,13,12.461538461538462,15,20,100.0,69.2,73.6,48.4,38.5,54.6,3.9,73.4,0,Improving,1.0
STU2850,4,14.4,6,8,140.0,80.1,47.1,74.2,54.3,81.5,3.9,76.4,3,Stable,0.0
STU2851,0,0.0,6,6,109.0,60.0,41.1,35.4,29.1,18.9,2.7,18.5,4,Declining,1.0
STU2852,6,14.333333333333334,6,6,120.9,43.0,52.9,55.3,43.5,60.7,4.9,44.5,2,Stable,0.0
STU2853,11,11.909090909090908,13,21,125.8,70.0,62.9,52.1,57.2,59.0,3.9,46.3,3,Declining,0.0
STU2854,6,13.714285714285714,6,8,161.2,63.5,64.4,42.4,56.1,45.3,3.9,66.1,3,Stable,0.0
STU2855,0,0.0,7,0,122.0,52.2,40.6,40.8,45.0,42.7,0.7,45.6,7,Declining,1.0
STU2856,5,13.46,7,10,127.9,71.1,63.0,37.8,59.5,42.4,2.7,55.0,4,Declining,1.0
STU2857,6,15.0,6,6,135.8,69.5,60.5,55.6,48.3,42.5,1.7,37.0,4,Improving,0.0
STU2858,0,0.0,0,0,149.7,49.3,46.0,57.0,38.0,24.2,1.2,35.9,5,Declining,1.0
STU2859,5,13.4,6,7,137.3,77.7,56.0,63.6,69.1,54.4,5.4,55.6,5,Stable,0.0
STU2860,5,13.0,6,9,106.0,55.4,56.1,57.0,70.8,46.2,5.5,57.0,4,Declining,
STU2861,4,11.25,6,13,110.0,53.7,58.7,39.6,50.1,41.4,4.3,34.1,5,Stable,0.0
STU2862,5,12.6,5,5,146.4,56.4,50.3,52.9,54.8,56.7,4.9,34.1,5,Stable,0.0
STU2863,6,12.666666666666666,6,8,121.0,69.5,58.0,45.4,46.1,66.8,4.9,28.3,5,Improving,0.0
STU2864,21,12.333333333333334,21,23,125.2,78.9,56.8,87.2,78.6,50.8,5.8,89.8,3,Improving,0.0
STU2865,5,12.0,6,11,119.6,58.8,29.8,48.3,77.4,56.9,0.9,69.1,4,Stable,1.0
STU2866,5,16.4,5,5,142.8,62.4,55.5,47.3,51.3,61.8,6.8,30.7,6,Declining,0.0
STU2867,0,0.0,1,1,123.5,54.7,26.2,35.5,51.9,53.4,1.8,18.2,6,Declining,1.0
STU2868,6,12.75,6,10,100.0,57.7,76.1,46.0,62.8,50.7,3.7,41.2,3,Declining,0.0
STU2869,4,14.5,5,14,140.0,72.8,43.6,58.5,54.0,73.0,5.7,67.2,5,Declining,
STU2870,5,14.8,5,5,150.3,78.8,62.2,77.3,48.5,61.3,4.1,54.5,6,Stable,0.0
STU2871,17,10.36842105263158,17,22,128.2,71.0,53.7,64.7,88.5,40.3,8.0,88.7,3,Stable,0.0
STU2872,0,0.0,7,0,114.3,57.5,35.3,26.9,47.7,41.6,1.0,25.6,7,Declining,1.0
STU2873,6,10.666666666666666,10,15,117.3,66.4,38.5,52.4,64.1,53.0,5.1,31.7,5,Improving,
STU2874,13,12.692307692307692,15,21,120.0,82.3,46.0,47.7,60.1,73.1,4.5,52.3,3,Stable,0.0
STU2875,0,0.0,5,0,110.7,70.2,39.0,72.5,40.6,52.2,2.1,16.3,4,Declining,1.0
STU2876,15,11.8,15,15,118.0,68.5,55.8,84.7,50.1,49.7,3.7,79.2,2,Stable,
STU2877,0,0.0,7,7,169.2,55.6,45.5,54.0,48.5,49.9,1.4,60.2,5,Declining,1.0
STU2878,5,12.333333333333334,6,9,106.8,72.2,66.5,63.0,50.4,51.4,5.3,58.6,4,Stable,
STU2879,11,13.0,12,18,100.0,72.8,39.5,59.1,50.2,51.0,5.2,50.3,2,Stable,1.0
STU2880,4,12.5,6,13,144.5,57.9,64.0,52.1,45.5,70.2,4.3,55.0,1,Declining,1.0
STU2881,5,12.2,6,8,134.5,50.7,39.2,51.1,78.1,46.9,1.8,26.5,4,Declining,0.0
STU2882,8,11.0,10,15,114.3,62.1,49.4,84.9,53.3,55.5,2.1,51.5,4,Declining,
STU2883,1,10.0,5,14,113.4,64.8,29.5,47.0,53.7,47.7,2.1,20.0,6,Declining,1.0
STU2884,6,12.333333333333334,6,7,128.0,62.6,35.1,47.8,42.7,59.6,3.4,59.3,7,Declining,0.0
STU2885,13,14.307692307692308,13,13,120.0,63.0,36.8,61.9,60.5,77.3,4.7,61.0,1,Improving,0.0
STU2886,11,14.454545454545457,11,13,147.5,65.7,53.7,67.7,47.2,79.3,5.0,73.7,4,Improving,0.0
STU2887,5,11.0,5,6,120.7,78.9,50.1,10.6,56.5,62.3,4.8,60.3,8,Stable,0.0
STU2888,6,13.142857142857142,6,8,153.7,57.2,47.9,60.1,46.3,33.9,5.7,44.8,2,Stable,0.0
STU2889,6,13.75,6,8,121.9,64.1,31.4,25.4,63.9,72.2,4.2,69.0,3,Declining,0.0
STU2890,6,14.0,6,6,119.4,62.4,29.3,73.4,37.9,61.8,3.0,35.9,5,Stable,0.0
STU2891,8,13.75,8,13,157.8,83.9,55.5,37.7,51.8,70.2,5.1,96.7,4,Declining,0.0
STU2892,0,0.0,5,5,154.0,43.4,45.2,29.1,52.4,35.1,2.3,10.9,6,Declining,1.0
STU2893,6,13.166666666666666,6,6,135.9,59.8,55.1,32.1,70.5,53.8,4.5,64.0,5,Improving,0.0
STU2894,9,12.444444444444445,12,12,130.0,68.5,77.4,79.6,57.8,68.0,5.7,75.3,5,Stable,1.0
STU2895,6,12.666666666666666,6,7,118.9,67.2,51.4,54.7,51.1,77.8,3.4,55.1,5,Stable,0.0
STU2896,6,11.333333333333334,6,7,152.4,74.1,54.5,80.4,55.1,55.0,5.5,35.4,5,Declining,0.0
STU2897,4,11.25,5,9,147.8,72.3,48.9,76.1,73.1,36.3,1.9,37.3,3,Declining,
STU2898,7,13.6125,7,8,100.0,61.5,44.2,71.6,53.9,62.5,4.9,39.5,5,Stable,0.0
STU2899,7,12.414285714285716,8,8,129.0,68.9,50.6,38.8,55.7,52.2,3.2,53.4,6,Stable,0.0
STU2900,0,0.0,0,0,148.9,53.3,45.1,40.0,29.5,25.3,2.3,41.9,8,Declining,0.0
STU2901,11,11.5,12,21,120.0,65.9,67.8,76.7,53.0,57.2,4.9,66.9,4,Stable,
STU2902,0,0.0,5,5,170.0,63.3,40.0,43.4,45.1,44.4,1.7,31.8,9,Declining,1.0
STU2903,7,11.0,7,10,130.0,67.9,70.7,50.3,63.8,66.3,3.1,31.4,4,Stable,0.0
STU2904,6,14.0,6,6,119.2,79.3,58.3,60.0,58.8,48.8,3.0,79.2,6,Declining,0.0
STU2905,4,12.0,6,13,129.0,68.8,54.3,58.8,62.0,47.1,4.1,47.9,7,Declining,1.0
STU2906,6,12.5,6,7,132.5,73.2,69.7,36.9,44.8,52.3,4.6,46.5,4,Declining,0.0
STU2907,6,11.333333333333334,6,8,115.0,43.5,42.3,47.0,43.1,73.9,5.9,54.6,6,Declining,0.0
STU2908,6,14.066666666666668,7,7,128.0,67.4,70.1,63.8,63.9,70.9,3.7,29.1,2,Stable,0.0
STU2909,8,13.555555555555555,9,14,125.1,71.7,43.6,68.8,53.3,63.8,2.4,56.2,2,Stable,0.0
STU2910,5,11.6,6,13,140.0,69.5,47.8,56.9,42.4,59.2,4.3,48.1,3,Stable,1.0
STU2911,0,0.0,6,0,120.9,67.1,13.0,33.1,42.0,34.2,0.0,27.4,3,Declining,1.0
STU2912,8,13.27625,8,8,135.3,72.5,57.2,54.9,57.9,65.2,6.1,73.9,3,Declining,0.0
STU2913,0,0.0,6,0,125.2,45.0,50.9,28.9,38.1,26.1,2.9,11.2,6,Declining,1.0
STU2914,6,14.375,6,8,135.7,71.3,42.1,55.1,72.2,60.9,2.8,53.9,3,Stable,0.0
STU2915,0,0.0,5,0,110.0,61.4,31.6,48.2,58.7,13.6,0.1,20.8,4,Stable,1.0
