StudentID,CGPA,Internships,Projects,Certifications,AptitudeTestScore,SoftSkillsScore,ExtracurricularActivities,PlacementTraining,SSC_Marks,HSC_Marks,Gender,Stream,PlacementStatus
STU_06411,7.74,0,2,0,92.1,79.5,1,1,81.5,77.1,Male,Mechanical,Placed
STU_06412,7.2,2,4,2,94.9,75.8,1,0,68.8,70.6,Male,Civil,Placed
STU_06413,5.5,1,1,0,56.1,72.2,1,1,74.8,69.0,Male,Electronics,Placed
STU_06414,7.63,1,2,0,61.4,56.2,1,1,81.1,79.4,Male,Civil,Placed
STU_06415,7.66,0,3,0,62.2,54.9,0,1,80.6,60.3,Male,Information Technology,Placed
STU_06416,6.62,2,1,0,62.7,58.2,1,0,82.4,91.1,Male,Civil,Placed
STU_06417,6.02,2,0,2,64.0,75.2,0,1,70.4,95.5,Male,Mechanical,Placed
STU_06418,8.78,1,1,0,75.2,69.7,0,1,81.6,82.6,Female,Mechanical,Placed
STU_06419,7.79,0,3,1,57.2,90.3,1,0,77.5,71.7,Male,Mechanical,Placed
STU_06420,7.07,2,1,1,59.3,41.9,0,1,85.7,68.4,Male,Information Technology,Placed
STU_06421,6.16,1,1,1,58.1,72.5,1,1,88.7,71.6,Female,Computer Science,Not Placed
STU_06422,6.48,1,2,2,77.4,77.2,0,1,99.0,78.5,Female,Electronics,Placed
STU_06423,8.6,0,3,2,69.0,82.8,0,1,91.1,86.1,Female,Civil,Placed
STU_06424,7.44,1,3,0,66.4,73.7,0,1,79.3,80.0,Male,Electronics,Placed
STU_06425,6.75,0,1,2,57.4,76.4,1,1,77.6,88.9,Male,Information Technology,Placed
STU_06426,7.81,0,3,1,45.9,74.1,0,1,68.6,81.1,Female,Civil,Placed
STU_06427,6.49,1,1,0,94.5,77.3,1,0,68.9,86.4,Female,Computer Science,Placed
STU_06428,8.8,0,1,1,65.7,71.8,1,1,80.7,74.7,Female,Mechanical,Placed
STU_06429,8.65,1,3,3,100.0,97.4,0,0,81.0,62.4,Male,Mechanical,Placed
STU_06430,6.83,1,2,0,81.6,78.9,0,1,99.0,89.2,Female,Information Technology,Placed
STU_06431,6.67,0,1,2,97.4,74.4,0,1,70.7,99.0,Male,Civil,Placed
STU_06432,5.0,1,2,0,84.9,63.1,0,0,69.7,78.2,Female,Information Technology,Placed
STU_06433,5.82,2,2,0,72.4,67.9,0,1,80.5,69.0,Male,Mechanical,Placed
STU_06434,5.96,0,3,2,61.0,90.1,0,1,73.0,80.2,Male,Computer Science,Placed
STU_06435,7.44,1,3,1,55.3,42.2,1,0,81.9,71.1,Male,Civil,Placed
STU_06436,6.97,0,2,0,86.8,72.7,1,0,73.3,75.3,Female,Electronics,Placed
STU_06437,5.95,1,3,1,74.0,71.7,0,1,75.1,75.9,Male,Computer Science,Placed
STU_06438,7.02,0,2,2,79.2,78.0,1,1,82.3,66.7,Female,Computer Science,Placed
STU_06439,7.81,0,2,1,82.2,75.2,0,0,72.3,67.1,Male,Information Technology,Placed
STU_06440,7.83,0,2,0,75.3,90.2,1,1,74.4,74.2,Female,Information Technology,Placed
STU_06441,5.4,3,1,1,62.9,73.2,0,0,83.3,72.8,Male,Electronics,Placed
STU_06442,7.17,1,0,2,85.2,71.2,0,0,78.5,81.3,Male,Civil,Placed
STU_06443,5.92,1,1,1,67.0,83.4,0,0,71.6,78.0,Male,Mechanical,Placed
STU_06444,8.2,0,2,1,71.4,90.4,0,1,73.2,81.7,Male,Mechanical,Placed
STU_06445,8.08,1,1,2,80.8,80.2,1,0,88.4,73.4,Male,Information Technology,Placed
STU_06446,6.4,0,0,0,69.1,84.1,0,1,81.1,66.1,Male,Mechanical,Placed
STU_06447,6.53,0,1,1,42.7,69.4,0,0,74.4,63.5,Male,Computer Science,Not Placed
STU_06448,6.84,1,0,0,85.6,73.5,0,1,86.7,85.9,Male,Computer Science,Placed
STU_06449,5.05,0,2,0,88.8,89.8,0,1,82.4,69.7,Male,Civil,Placed
STU_06450,7.64,0,1,0,42.5,78.3,0,1,91.5,68.0,Male,Civil,Placed
STU_06451,7.03,1,0,2,54.4,69.1,1,1,86.9,89.1,Female,Computer Science,Placed
STU_06452,8.27,2,2,0,100.0,72.4,0,1,89.7,70.7,Male,Civil,Placed
STU_06453,6.2,0,3,0,73.5,84.4,1,1,74.6,51.0,Male,Mechanical,Placed
STU_06454,6.68,0,0,0,70.1,85.5,0,1,69.1,77.4,Male,Electronics,Placed
STU_06455,5.79,0,1,0,63.6,61.9,0,1,85.7,69.0,Female,Computer Science,Placed
STU_06456,6.3,3,3,1,54.5,76.4,0,1,85.8,67.1,Female,Information Technology,Placed
STU_06457,6.12,2,1,2,67.1,71.9,0,0,77.0,73.5,Female,Civil,Placed
STU_06458,8.3,1,3,0,84.6,71.2,0,1,67.6,52.5,Male,Computer Science,Placed
STU_06459,6.6,2,1,0,69.8,88.0,0,1,81.1,54.5,Female,Electronics,Placed
STU_06460,7.42,0,1,1,79.2,69.1,0,1,81.9,69.9,Male,Information Technology,Placed
STU_06461,6.92,3,1,1,96.5,65.1,1,1,64.4,81.2,Male,Mechanical,Placed
STU_06462,6.03,0,0,1,61.3,62.2,1,0,81.7,72.1,Female,Mechanical,Placed
STU_06463,7.13,0,3,0,74.5,69.9,0,0,89.5,71.6,Male,Mechanical,Placed
STU_06464,7.9,1,4,2,85.1,63.2,0,1,64.9,75.0,Female,Mechanical,Placed
STU_06465,6.09,0,4,1,56.0,61.6,0,0,83.3,84.8,Male,Information Technology,Placed
STU_06466,8.11,1,3,1,72.7,61.3,1,0,91.1,75.4,Male,Electronics,Placed
STU_06467,6.45,0,3,0,98.1,62.0,0,1,91.7,74.4,Female,Civil,Placed
STU_06468,6.82,1,2,0,64.9,62.9,1,0,59.3,68.9,Male,Electronics,Placed
STU_06469,7.83,0,3,2,86.0,76.8,0,1,88.9,70.7,Male,Information Technology,Placed
STU_06470,6.64,0,1,0,67.9,48.5,1,1,74.9,77.0,Female,Information Technology,Placed
STU_06471,7.34,2,1,0,97.0,63.6,1,1,73.7,89.5,Female,Mechanical,Placed
STU_06472,6.99,2,2,1,45.3,70.8,0,1,99.0,77.6,Male,Mechanical,Placed
STU_06473,7.43,3,3,1,71.0,85.8,1,0,80.2,66.0,Male,Civil,Placed
STU_06474,5.0,1,2,1,47.8,69.0,1,1,74.2,71.7,Male,Electronics,Placed
STU_06475,5.47,1,3,1,59.5,70.2,0,1,86.0,87.2,Male,Civil,Placed
STU_06476,7.92,1,2,1,59.4,70.9,0,0,94.9,75.9,Female,Civil,Placed
STU_06477,8.34,0,2,1,66.0,50.1,1,1,79.7,59.8,Male,Computer Science,Placed
STU_06478,6.39,0,4,2,52.2,79.9,1,0,72.7,79.8,Female,Computer Science,Placed
STU_06479,7.06,0,1,1,68.9,79.4,1,1,78.9,67.9,Female,Computer Science,Not Placed
STU_06480,7.59,2,3,1,76.9,81.8,1,1,88.9,62.4,Female,Electronics,Placed
STU_06481,7.99,0,2,0,47.0,100.0,1,1,74.9,75.9,Female,Mechanical,Placed
STU_06482,5.27,2,2,2,60.5,56.4,0,1,88.9,65.7,Female,Electronics,Placed
STU_06483,6.41,1,3,0,100.0,54.1,0,1,76.6,83.9,Female,Computer Science,Placed
STU_06484,6.97,1,1,1,74.9,80.5,0,1,59.5,76.0,Male,Information Technology,Placed
STU_06485,8.0,0,1,0,42.7,68.0,0,1,93.2,89.8,Female,Mechanical,Placed
STU_06486,9.8,0,2,1,49.0,60.2,1,0,81.4,78.8,Male,Electronics,Placed
STU_06487,7.07,3,0,0,73.4,68.6,1,0,88.5,69.5,Male,Computer Science,Placed
STU_06488,5.89,0,2,1,71.5,64.6,1,1,81.0,69.4,Female,Computer Science,Placed
STU_06489,7.7,0,1,0,61.2,92.7,0,1,78.4,71.0,Male,Information Technology,Placed
STU_06490,8.62,0,3,1,100.0,99.1,1,1,85.4,80.4,Male,Mechanical,Placed
STU_06491,7.41,0,0,2,100.0,52.4,0,1,76.5,59.1,Male,Computer Science,Placed
STU_06492,6.39,0,2,0,66.0,54.3,1,1,96.1,78.0,Male,Information Technology,Placed
STU_06493,8.26,1,3,0,83.1,62.9,0,0,77.7,64.9,Female,Information Technology,Placed
STU_06494,7.96,1,3,1,83.8,63.7,0,1,96.2,99.0,Female,Mechanical,Placed
STU_06495,6.27,1,2,3,85.8,62.7,0,1,84.0,81.1,Female,Computer Science,Placed
STU_06496,7.68,0,2,0,60.4,69.7,0,1,54.2,82.2,Male,Computer Science,Placed
STU_06497,8.3,2,1,0,99.1,66.6,1,1,68.1,75.8,Male,Mechanical,Placed
STU_06498,8.48,1,1,1,69.0,55.8,1,0,86.5,57.5,Male,Mechanical,Placed
STU_06499,7.23,0,0,0,76.3,59.7,1,1,68.8,75.2,Male,Civil,Placed
STU_06500,6.94,0,2,1,70.0,90.6,0,1,64.4,79.3,Male,Information Technology,Placed
STU_06501,8.53,0,1,2,67.9,67.7,0,1,90.8,68.7,Male,Mechanical,Placed
STU_06502,6.09,1,2,0,74.2,67.1,0,1,62.1,74.2,Female,Mechanical,Placed
STU_06503,7.74,1,1,1,52.2,53.8,1,1,85.8,81.9,Female,Mechanical,Placed
STU_06504,5.93,2,2,1,40.4,66.4,0,0,74.4,76.2,Male,Information Technology,Placed
STU_06505,8.37,0,2,2,66.8,83.5,0,0,85.0,78.0,Female,Mechanical,Placed
STU_06506,7.04,1,3,3,56.8,79.1,0,1,80.7,80.8,Female,Information Technology,Placed
STU_06507,8.57,0,1,1,78.2,81.7,0,1,57.3,88.6,Male,Information Technology,Placed
STU_06508,7.79,0,1,1,76.5,57.6,1,0,74.9,65.8,Male,Electronics,Placed
STU_06509,6.08,1,0,1,70.2,57.4,0,0,75.6,96.3,Female,Civil,Not Placed
STU_06510,8.72,0,0,0,92.2,85.6,0,1,82.1,96.3,Male,Civil,Placed
STU_06511,8.85,1,2,0,69.9,81.9,0,1,81.2,68.9,Male,Civil,Placed
STU_06512,8.18,1,1,3,48.1,68.9,0,1,75.5,82.4,Female,Mechanical,Placed
STU_06513,6.54,2,0,1,66.6,82.2,0,1,66.7,95.0,Female,Civil,Placed
STU_06514,6.99,0,3,0,87.6,57.6,0,1,82.8,90.8,Female,Electronics,Placed
STU_06515,7.45,2,2,2,41.7,57.1,0,1,86.7,56.1,Male,Information Technology,Placed
STU_06516,6.6,3,0,1,68.6,52.6,1,1,81.3,73.3,Male,Mechanical,Placed
STU_06517,8.99,2,0,0,78.6,76.3,0,0,75.8,69.5,Male,Mechanical,Placed
STU_06518,7.44,1,0,0,100.0,74.6,0,1,74.3,84.4,Male,Electronics,Placed
STU_06519,5.0,2,2,0,88.1,65.7,0,1,68.8,85.4,Female,Information Technology,Placed
STU_06520,7.64,1,2,2,72.0,62.6,0,0,80.5,62.0,Female,Civil,Placed
STU_06521,6.95,0,2,2,77.8,100.0,0,1,79.9,67.2,Male,Information Technology,Not Placed
STU_06522,7.23,1,0,0,41.5,68.9,0,0,86.4,57.7,Male,Information Technology,Placed
STU_06523,6.93,1,2,2,54.3,88.7,0,0,71.8,74.0,Male,Computer Science,Placed
STU_06524,8.11,3,1,1,79.8,70.2,1,1,79.2,71.8,Male,Civil,Placed
STU_06525,8.42,1,2,1,72.4,66.0,0,0,64.8,80.1,Female,Mechanical,Placed
STU_06526,7.58,0,3,0,74.3,89.0,0,1,74.6,94.9,Male,Electronics,Placed
STU_06527,6.96,1,1,1,70.5,81.5,1,1,72.4,77.9,Male,Information Technology,Placed
STU_06528,7.26,3,0,0,69.9,71.7,1,1,88.6,71.7,Female,Computer Science,Placed
STU_06529,7.32,0,3,0,71.5,85.6,0,1,95.1,83.8,Male,Mechanical,Placed
STU_06530,6.5,0,1,0,54.2,100.0,1,1,66.2,71.1,Male,Electronics,Placed
STU_06531,7.88,1,1,0,66.6,63.2,0,1,87.1,73.0,Male,Civil,Placed
STU_06532,7.76,0,2,3,51.3,77.7,0,1,84.8,76.9,Female,Mechanical,Placed
STU_06533,8.84,0,2,3,60.7,67.1,0,1,72.5,61.9,Male,Civil,Placed
STU_06534,8.56,0,3,2,87.9,60.8,1,0,70.5,71.6,Male,Civil,Placed
STU_06535,6.61,2,1,0,67.3,60.5,1,1,70.4,66.2,Female,Computer Science,Placed
STU_06536,8.12,0,1,1,78.9,91.1,0,1,74.2,83.9,Female,Information Technology,Not Placed
STU_06537,6.35,0,0,1,71.7,50.1,0,0,74.4,63.7,Male,Civil,Placed
STU_06538,8.0,1,2,0,64.2,78.1,1,1,76.5,64.7,Male,Computer Science,Placed
STU_06539,6.78,3,1,0,54.9,62.1,0,1,72.9,67.2,Female,Computer Science,Placed
STU_06540,6.28,3,2,1,64.0,93.3,0,1,86.1,66.4,Male,Electronics,Not Placed
STU_06541,7.58,0,0,0,72.7,68.7,0,1,83.1,93.4,Male,Computer Science,Placed
STU_06542,5.0,3,0,2,78.7,67.6,0,0,76.3,86.9,Male,Mechanical,Not Placed
STU_06543,5.55,0,1,1,71.8,90.8,0,1,72.6,80.4,Male,Civil,Placed
STU_06544,7.12,1,4,0,79.7,82.5,1,1,72.3,70.5,Male,Computer Science,Placed
STU_06545,7.38,1,3,1,47.2,78.7,0,1,82.4,74.3,Male,Civil,Placed
STU_06546,6.93,0,4,0,83.0,81.7,1,1,78.6,92.4,Male,Civil,Placed
STU_06547,5.72,1,1,0,53.1,59.0,0,1,80.0,71.6,Female,Information Technology,Placed
STU_06548,6.48,0,0,0,84.8,80.9,1,1,86.6,63.2,Female,Mechanical,Not Placed
STU_06549,7.69,2,1,2,77.5,69.6,1,1,77.5,84.0,Male,Computer Science,Placed
STU_06550,7.88,0,2,0,41.9,76.3,0,1,91.7,72.4,Male,Civil,Placed
STU_06551,7.28,1,0,1,81.1,77.8,1,1,58.0,73.1,Male,Mechanical,Placed
STU_06552,8.46,0,1,0,84.9,58.7,1,1,64.8,72.5,Male,Information Technology,Placed
STU_06553,7.7,0,0,0,88.9,79.1,1,1,96.1,73.3,Male,Electronics,Placed
STU_06554,6.55,3,2,0,58.5,69.8,0,1,74.0,80.5,Male,Information Technology,Placed
STU_06555,7.02,1,1,1,72.7,57.1,0,1,81.0,71.6,Female,Computer Science,Placed
STU_06556,5.9,3,0,1,80.4,70.2,0,0,90.5,78.4,Male,Computer Science,Placed
STU_06557,7.19,0,1,1,81.0,72.2,0,1,81.4,86.5,Female,Civil,Placed
STU_06558,8.41,0,1,0,76.1,79.1,1,1,87.1,91.3,Female,Mechanical,Placed
STU_06559,7.99,1,2,0,63.6,43.3,0,1,84.2,65.1,Male,Information Technology,Placed
STU_06560,8.7,1,2,1,84.8,76.7,1,1,87.8,86.2,Male,Mechanical,Placed
STU_06561,7.0,0,0,0,84.9,65.9,1,1,82.9,87.5,Female,Civil,Placed
STU_06562,8.65,1,2,0,67.7,81.7,0,1,85.3,88.9,Male,Electronics,Placed
STU_06563,7.11,0,0,0,58.2,72.0,1,0,72.2,75.5,Female,Computer Science,Not Placed
STU_06564,8.77,0,1,1,59.1,68.0,1,1,83.2,72.4,Male,Mechanical,Placed
STU_06565,7.28,0,2,1,90.5,69.9,0,1,77.6,58.0,Male,Computer Science,Placed
STU_06566,8.01,1,4,0,84.3,76.0,0,0,77.1,76.1,Female,Civil,Placed
STU_06567,8.78,1,2,1,69.7,82.9,0,1,61.2,94.6,Male,Electronics,Placed
STU_06568,7.11,1,1,1,67.0,61.3,0,1,73.8,78.5,Male,Information Technology,Placed
STU_06569,7.52,1,2,0,43.5,67.9,0,1,76.7,72.6,Male,Mechanical,Placed
STU_06570,8.59,0,1,0,68.7,89.6,1,1,93.6,81.4,Male,Computer Science,Placed
STU_06571,7.17,2,2,1,52.1,67.7,0,1,75.2,61.9,Female,Electronics,Placed
STU_06572,5.98,2,1,1,72.4,76.4,1,0,80.8,72.0,Male,Computer Science,Placed
STU_06573,9.44,1,2,0,87.8,57.2,0,1,91.8,84.0,Male,Computer Science,Placed
STU_06574,6.83,0,1,1,55.3,51.4,0,1,65.6,81.1,Female,Civil,Placed
STU_06575,7.46,1,2,1,73.6,59.5,0,1,74.2,69.5,Female,Electronics,Placed
STU_06576,8.46,1,2,2,85.0,63.7,1,1,86.8,94.6,Male,Civil,Placed
STU_06577,6.69,3,0,0,73.3,84.5,0,1,99.0,58.9,Female,Civil,Placed
STU_06578,6.29,3,3,0,62.1,85.8,1,1,58.1,78.4,Female,Mechanical,Placed
STU_06579,7.55,2,2,1,70.2,48.9,0,1,76.8,84.3,Female,Information Technology,Placed
STU_06580,5.51,0,1,1,84.4,65.5,0,1,84.3,88.6,Male,Information Technology,Placed
STU_06581,7.01,3,0,0,73.9,80.4,1,1,86.4,76.3,Male,Civil,Placed
STU_06582,7.55,1,2,1,69.9,70.7,1,1,99.0,83.4,Male,Civil,Placed
STU_06583,7.03,2,1,1,87.3,90.1,1,1,71.5,75.0,Male,Computer Science,Placed
STU_06584,5.76,0,3,1,77.7,80.1,1,1,75.6,93.4,Male,Computer Science,Not Placed
STU_06585,8.89,0,0,0,52.0,68.8,0,0,61.7,78.6,Male,Electronics,Placed
STU_06586,7.4,1,0,1,79.5,69.9,0,1,79.3,87.8,Female,Mechanical,Placed
STU_06587,8.73,0,3,1,84.2,71.3,0,1,83.1,62.3,Male,Civil,Placed
STU_06588,7.04,0,4,0,51.4,61.8,0,1,98.9,73.7,Male,Computer Science,Placed
STU_06589,6.42,2,0,0,36.0,83.3,0,1,95.0,80.9,Male,Information Technology,Placed
STU_06590,7.57,0,2,0,54.4,80.9,0,1,93.2,80.8,Female,Civil,Placed
STU_06591,,0,1,1,68.5,77.5,0,1,71.0,68.7,Male,Mechanical,Placed
STU_06592,6.12,0,2,0,85.1,74.9,1,1,82.3,54.5,Male,Mechanical,Not Placed
STU_06593,8.77,0,3,3,56.6,59.8,0,0,81.9,55.6,Male,Civil,Placed
STU_06594,6.68,3,0,2,78.3,78.1,0,1,82.7,64.6,Male,Computer Science,Placed
STU_06595,5.46,0,1,2,26.6,73.5,0,1,77.6,99.0,Female,Information Technology,Not Placed
STU_06596,8.63,0,0,1,72.7,96.0,1,1,89.3,48.0,Female,Computer Science,Placed
STU_06597,6.8,2,0,2,63.9,56.5,0,1,74.4,73.2,Male,Civil,Placed
STU_06598,6.69,2,0,0,100.0,63.3,0,1,81.3,71.8,Male,Computer Science,Placed
STU_06599,5.53,0,3,1,41.6,53.0,0,0,92.5,75.5,Male,Electronics,Placed
STU_06600,9.04,1,1,0,69.8,69.4,0,0,99.0,74.1,Male,Electronics,Placed
STU_06601,6.01,1,2,0,41.5,51.1,0,1,69.7,64.2,Female,Computer Science,Placed
STU_06602,7.36,1,2,0,61.8,86.2,0,1,83.5,86.2,Male,Electronics,Placed
STU_06603,8.21,1,2,1,44.5,85.1,0,0,82.5,57.1,Male,Computer Science,Placed
STU_06604,7.72,3,1,0,100.0,70.1,0,1,90.2,95.6,Female,Electronics,Placed
STU_06605,7.24,0,0,1,64.7,59.8,0,0,94.3,80.0,Male,Mechanical,Not Placed
STU_06606,5.6,0,2,2,66.8,53.7,0,0,74.7,65.0,Female,Information Technology,Not Placed
STU_06607,6.49,0,0,0,69.4,63.6,0,1,77.2,67.4,Female,Electronics,Not Placed
STU_06608,7.49,0,2,1,53.0,79.5,0,1,78.7,87.6,Female,Information Technology,Placed
STU_06609,6.51,2,1,1,85.8,62.6,0,0,82.8,60.2,Female,Mechanical,Placed
STU_06610,7.5,1,2,0,79.6,94.9,1,0,86.3,75.5,Female,Information Technology,Placed
STU_06611,7.98,0,2,2,83.8,89.9,1,0,74.2,74.7,Female,Computer Science,Placed
STU_06612,8.26,0,2,2,51.7,72.0,0,1,96.6,74.4,Male,Mechanical,Placed
STU_06613,6.07,0,1,0,87.0,66.5,0,0,59.7,81.0,Male,Mechanical,Placed
STU_06614,9.5,3,1,0,85.3,65.2,1,1,66.1,82.1,Male,Civil,Placed
STU_06615,8.07,1,3,3,66.5,91.2,1,0,84.1,79.5,Female,Computer Science,Placed
STU_06616,7.3,1,0,3,83.4,64.1,0,1,76.4,87.3,Male,Computer Science,Placed
STU_06617,8.39,1,1,1,74.1,83.2,0,1,72.3,77.8,Male,Electronics,Placed
STU_06618,9.67,1,2,0,46.1,72.3,1,0,87.6,69.5,Male,Information Technology,Placed
STU_06619,5.86,1,3,1,67.3,80.6,0,1,86.1,62.6,Male,Information Technology,Placed
STU_06620,7.07,0,1,0,,62.2,0,0,90.5,75.7,Male,Electronics,Placed
STU_06621,5.0,2,2,2,71.3,68.0,1,1,67.6,79.3,Female,Information Technology,Placed
STU_06622,7.49,1,2,2,85.3,71.7,0,1,86.1,55.6,Male,Electronics,Placed
STU_06623,7.67,1,0,1,45.4,64.4,0,1,86.0,79.9,Male,Mechanical,Placed
STU_06624,7.26,3,2,0,63.3,87.0,0,0,67.9,65.4,Male,Mechanical,Placed
STU_06625,6.65,2,3,1,57.7,62.8,1,0,78.4,65.1,Male,Electronics,Placed
STU_06626,5.25,2,4,0,58.3,65.1,0,1,87.7,76.7,Male,Civil,Placed
STU_06627,7.67,3,0,0,57.7,88.3,1,1,91.4,51.9,Male,Computer Science,Placed
STU_06628,8.76,0,2,1,71.0,86.0,0,1,76.5,90.9,Female,Mechanical,Placed
STU_06629,6.71,1,1,1,77.8,91.1,1,1,67.0,85.0,Female,Computer Science,Placed
STU_06630,7.74,1,0,2,75.2,49.1,0,0,93.3,61.9,Male,Civil,Not Placed
STU_06631,,0,2,2,72.8,74.4,1,1,78.4,72.9,Male,Mechanical,Placed
STU_06632,7.76,2,0,0,79.3,73.1,0,0,59.1,76.7,Male,Computer Science,Placed
STU_06633,6.91,1,1,1,100.0,65.3,0,1,75.6,66.8,Female,Electronics,Placed
STU_06634,6.54,1,1,1,72.0,75.9,1,0,89.3,69.5,Male,Electronics,Placed
STU_06635,6.54,3,1,0,85.3,68.1,1,0,65.8,73.7,Male,Mechanical,Placed
STU_06636,6.91,0,2,1,84.5,73.9,0,1,79.2,74.9,Male,Information Technology,Placed
STU_06637,7.68,1,1,1,96.7,100.0,1,0,74.7,73.5,Female,Civil,Placed
STU_06638,5.99,1,2,2,78.4,75.8,1,1,77.6,75.6,Female,Civil,Placed
STU_06639,6.9,0,1,1,57.3,76.3,0,1,73.6,79.1,Female,Mechanical,Placed
STU_06640,7.26,0,2,0,74.6,81.9,1,1,83.0,71.3,Female,Information Technology,Placed
STU_06641,6.2,2,3,0,73.8,74.2,0,1,75.8,79.8,Male,Civil,Placed
STU_06642,9.1,1,1,0,82.2,58.8,0,1,84.6,87.9,Female,Information Technology,Placed
STU_06643,6.45,2,2,0,56.9,52.2,0,0,74.3,80.0,Female,Information Technology,Placed
STU_06644,6.63,1,2,1,89.0,71.6,1,1,89.2,94.2,Male,Mechanical,Placed
STU_06645,6.32,0,2,0,70.1,68.8,0,1,78.1,59.6,Male,Computer Science,Placed
STU_06646,9.1,0,1,3,82.6,48.4,1,1,65.9,68.6,Male,Civil,Placed
STU_06647,7.85,0,2,0,74.6,91.6,1,1,69.4,79.0,Female,Information Technology,Placed
STU_06648,6.36,3,0,1,71.8,73.3,0,1,66.4,77.7,Female,Electronics,Placed
STU_06649,8.41,0,1,0,73.5,89.3,0,1,67.0,70.8,Female,Civil,Placed
STU_06650,7.5,3,2,1,80.1,45.2,0,0,64.9,81.7,Male,Mechanical,Placed
STU_06651,7.56,3,0,0,99.4,89.5,0,0,67.1,77.3,Female,Civil,Placed
STU_06652,6.96,3,2,0,39.7,66.2,1,1,77.9,87.9,Female,Mechanical,Placed
STU_06653,6.55,1,2,1,78.1,87.1,1,1,85.4,63.3,Male,Civil,Placed
STU_06654,7.64,3,2,1,70.7,74.6,1,1,64.5,75.6,Female,Electronics,Placed
STU_06655,6.75,0,0,1,67.3,77.4,0,1,70.0,70.1,Female,Computer Science,Not Placed
STU_06656,9.12,0,4,1,34.6,77.5,1,0,86.0,84.4,Male,Mechanical,Placed
STU_06657,6.03,0,2,2,78.7,66.9,1,1,76.4,81.0,Male,Civil,Placed
STU_06658,8.84,2,1,2,68.1,64.2,1,1,60.9,69.7,Male,Mechanical,Placed
STU_06659,7.19,0,1,1,57.5,67.7,0,0,78.4,86.0,Male,Electronics,Placed
STU_06660,7.6,1,2,0,70.6,54.3,0,1,81.6,74.8,Male,Information Technology,Not Placed
STU_06661,8.13,0,3,3,65.6,66.2,1,1,81.1,61.3,Male,Civil,Placed
STU_06662,6.67,0,2,2,43.9,63.6,1,0,99.0,72.2,Female,Information Technology,Not Placed
STU_06663,8.16,0,2,1,71.3,54.0,1,1,70.5,99.0,Male,Mechanical,Placed
STU_06664,5.0,2,1,1,78.7,77.5,0,1,89.0,72.9,Female,Computer Science,Placed
STU_06665,6.58,1,1,0,61.8,72.1,0,1,77.8,77.6,Female,Computer Science,Placed
STU_06666,6.38,2,1,2,73.9,75.0,1,1,82.7,78.2,Male,Computer Science,Placed
STU_06667,6.05,1,2,2,71.6,80.4,0,1,71.5,74.5,Male,Mechanical,Placed
STU_06668,7.09,3,1,1,85.7,69.1,0,1,71.3,91.9,Female,Civil,Placed
STU_06669,7.69,1,1,1,68.4,60.7,0,1,65.5,83.1,Male,Electronics,Placed
STU_06670,8.0,1,1,0,82.0,75.6,0,1,63.3,82.2,Female,Computer Science,Placed
STU_06671,7.54,1,3,0,65.3,36.9,0,1,84.7,72.0,Female,Civil,Placed
STU_06672,6.63,1,2,1,99.5,70.7,0,0,72.6,82.6,Male,Electronics,Placed
STU_06673,7.67,2,1,0,63.4,81.2,0,0,99.0,71.6,Male,Electronics,Placed
STU_06674,7.42,1,3,1,59.7,84.6,0,1,73.3,79.7,Male,Information Technology,Placed
STU_06675,8.24,2,0,2,68.5,65.6,1,1,84.7,97.7,Male,Electronics,Placed
STU_06676,8.08,1,0,0,59.1,45.1,1,1,78.6,92.2,Female,Civil,Placed
STU_06677,7.33,0,0,0,51.3,40.4,0,1,59.7,73.7,Male,Electronics,Placed
STU_06678,6.4,1,0,2,80.9,79.7,0,0,64.5,77.5,Female,Mechanical,Placed
STU_06679,6.65,0,0,0,24.1,67.8,1,1,62.9,62.9,Male,Information Technology,Placed
STU_06680,6.75,1,2,0,59.2,96.2,0,0,92.7,72.3,Male,Electronics,Placed
STU_06681,6.98,1,2,1,49.9,55.1,0,1,91.0,50.5,Male,Electronics,Placed
STU_06682,7.57,3,2,2,72.1,76.1,1,1,97.3,85.1,Male,Computer Science,Placed
STU_06683,8.02,0,2,2,37.2,91.9,0,0,55.8,66.8,Female,Information Technology,Placed
STU_06684,7.25,0,2,1,78.2,74.5,1,1,64.3,73.9,Male,Electronics,Placed
STU_06685,7.32,0,1,1,79.8,52.9,0,1,84.0,70.0,Male,Computer Science,Placed
STU_06686,7.44,0,2,2,45.5,100.0,0,1,70.3,86.3,Male,Information Technology,Placed
STU_06687,6.78,2,2,1,72.9,91.0,0,1,84.9,90.1,Male,Mechanical,Placed
STU_06688,,2,3,1,77.7,69.3,1,0,73.5,90.5,Male,Electronics,Placed
STU_06689,5.54,1,1,1,84.1,81.8,0,1,72.5,61.0,Male,Computer Science,Placed
STU_06690,6.6,2,0,0,48.0,82.0,1,1,59.8,82.2,Male,Civil,Placed
STU_06691,7.77,0,2,1,45.9,79.7,1,1,72.2,65.4,Male,Mechanical,Not Placed
STU_06692,6.6,0,2,0,92.5,55.4,0,1,81.7,76.6,Male,Electronics,Placed
STU_06693,7.06,0,1,0,57.7,75.9,1,1,68.1,85.6,Male,Information Technology,Placed
STU_06694,7.77,2,2,3,62.1,89.5,1,1,78.7,72.1,Female,Information Technology,Placed
STU_06695,7.82,1,0,0,79.5,78.1,0,1,67.5,77.4,Male,Computer Science,Placed
STU_06696,6.22,1,4,0,52.5,76.8,0,1,70.3,68.2,Male,Information Technology,Placed
